X,Y,Z
1.05209897,4.46739829,-0.70935026
0.99869951,4.44316387,-0.70273093
0.95587263,4.40599136,-0.71574575
0.92784891,4.40739695,-0.71223882
0.88110415,4.37453101,-0.73279017
0.80116238,4.33734876,-0.74711817
0.75474392,4.30101591,-0.75057418
0.72555117,4.28293846,-0.75677263
0.6751241,4.25381991,-0.76674253
0.63818336,4.23107854,-0.77842563
0.59035371,4.19935753,-0.77572455
0.55746373,4.18523051,-0.78896454
0.51076351,4.16640815,-0.79529447
0.46694087,4.13565914,-0.8050173
0.42078887,4.11302058,-0.79916356
0.38029492,4.10714664,-0.80958309
0.35912284,4.10651141,-0.80571189
0.26943483,4.09299027,-0.8099287
0.2292202,4.10967487,-0.80072375
0.19761065,4.10502924,-0.81056022
0.16303596,4.10894452,-0.79636865
0.13459465,4.12625509,-0.80395126
0.1044587,4.13688187,-0.79210073
0.09878839,4.15789543,-0.78165897
0.09045523,4.16692689,-0.7790817
0.08245345,4.18412288,-0.76521669
0.07657215,4.20520812,-0.75465183
0.07082457,4.22886043,-0.75213472
0.06578289,4.26800769,-0.73623427
0.06300996,4.301825,-0.73047003
0.06132702,4.32984109,-0.71783255
0.07131925,4.35849642,-0.70460519
0.07233919,4.39672895,-0.68877125
0.06866281,4.41246679,-0.6879143
0.0793122,4.45934662,-0.66906942
0.08627973,4.4780691,-0.65890302
0.0956029,4.55103043,-0.63552423
0.12806358,4.63139112,-0.60451382
0.15068325,4.66941494,-0.59259507
0.16708645,4.72063829,-0.57985993
0.198934,4.748747,-0.57044551
0.22332684,4.79401663,-0.54626935
0.26413894,4.85495218,-0.53446054
0.31625498,4.91116007,-0.51055911
0.35537123,4.96269314,-0.49325775
0.35425146,4.9701963,-0.4909157
0.40013166,5.00032563,-0.47968129
0.40850324,5.03607195,-0.46267231
0.43850714,5.05708845,-0.46811377
0.47182599,5.09548952,-0.45432129
0.47913096,5.10038237,-0.45282418
0.5025004,5.130589,-0.44195291
0.53077156,5.15742304,-0.42711528
0.56098852,5.17806074,-0.43235926
0.58669571,5.19923762,-0.41564436
0.60965233,5.21648307,-0.41412864
0.64590203,5.2386175,-0.39641753
0.69463641,5.26418101,-0.39920857
0.71331675,5.30071504,-0.38133253
0.7349153,5.31295379,-0.38119363
0.76798214,5.34434221,-0.36873102
0.79779368,5.3525408,-0.37734083
0.82199392,5.37594812,-0.36050553
0.84293152,5.38908121,-0.35416696
0.86519397,5.39420375,-0.35612759
0.90071974,5.43284639,-0.33954694
0.92322104,5.45591179,-0.33556125
0.96398188,5.47226132,-0.32729733
0.98279324,5.49486761,-0.31924902
1.00336482,5.52475202,-0.31445421
1.0322328,5.56073242,-0.30146267
1.04396045,5.56496797,-0.29809219
1.06710323,5.5925638,-0.29190584
1.07621967,5.61318089,-0.28499901
1.09780795,5.64226918,-0.2665031
1.10541974,5.66345547,-0.2664752
1.12657913,5.71053382,-0.24180269
1.1224156,5.72753113,-0.24508859
1.11208705,5.7428521,-0.24723988
1.12035998,5.79361892,-0.22345249
1.10404731,5.84577185,-0.20252647
1.09851788,5.88901398,-0.17757907
1.08798216,5.90442646,-0.17941344
1.08743694,5.91739927,-0.16852063
1.07170996,5.95871284,-0.144156
1.06109719,5.97423529,-0.14580772
1.05059224,5.99641365,-0.13834299
1.04496376,6.01568521,-0.12119841
1.02525321,6.02989389,-0.12369904
0.99372803,6.09235192,-0.10728616
0.99028043,6.09817065,-0.10090869
0.97126173,6.10082714,-0.10051847
0.95093875,6.1294082,-0.08866519
0.93989028,6.15180424,-0.08092556
0.91511231,6.16719114,-0.07175289
0.89120403,6.18825253,-0.06048913
0.87935196,6.22255165,-0.05505694
0.8639037,6.22739299,-0.04230602
0.83590643,6.24714153,-0.04652771
0.78433111,6.30108638,-0.02515002
0.77165677,6.29985996,-0.02143949
0.76008816,6.3223938,-0.01338027
0.72532911,6.33448293,-0.01134877
0.70028015,6.36347223,0.01026808
0.652342074,6.37991882,0.0052922517
0.63647285,6.38459128,0.01859123
0.58835386,6.4141685,0.02519744
0.5631998,6.42906334,0.03503656
0.53988394,6.43176033,0.04063445
0.49100156,6.45606454,0.04639337
0.48031673,6.45964942,0.04785151
0.44763948,6.45496351,0.05050362
0.41841771,6.47364284,0.05457159
0.39905053,6.47662817,0.0555964
0.36631767,6.47182401,0.0583698
0.35444898,6.48081168,0.05547165
0.33039524,6.47636371,0.05867576
0.29785988,6.48383837,0.05312936
0.27029941,6.48611276,0.06415585
0.24585931,6.48671126,0.05628742
0.2052728,6.46759193,0.06082592
0.18752373,6.45883863,0.05776245
0.13939748,6.44904682,0.06442112
0.11984915,6.45197282,0.06558611
0.0841447,6.44000443,0.05853772
0.04267707,6.42239925,0.03744547
0.01903916,6.4248485,0.04384145
0.00180292987,6.40300554,0.0423165638
-0.02980032,6.3863484,0.04153792
-0.05379081,6.38091691,0.0449812
-0.07814372,6.38048525,0.03726803
-0.09636184,6.37203867,0.0344391
-0.12363508,6.35177025,0.02489861
-0.14080147,6.34764979,0.02325981
-0.16352315,6.32253048,0.01960305
-0.19138937,6.30632278,0.01374651
-0.37224344,6.18896757,-0.02014376
-0.40102693,6.17436157,-0.02481379
-0.43198699,6.14762916,-0.03530883
-0.46315039,6.1209994,-0.04482269
-0.49799737,6.08792963,-0.06452901
-0.52498941,6.05854865,-0.06785362
-0.55714602,6.0317094,-0.07133839
-0.57397803,6.01819365,-0.07564693
-0.59615857,5.99175897,-0.07906512
-0.61722915,5.95815397,-0.10432411
-0.63601206,5.94135137,-0.10999608
-0.65626128,5.91671708,-0.1120506
-0.67409161,5.88051118,-0.12470011
-0.69497574,5.86066496,-0.13777739
-0.71290289,5.83447891,-0.14682257
-0.72299749,5.7947212,-0.16093046
-0.73830227,5.75108995,-0.17526439
-0.75588913,5.7187393,-0.17923365
-0.75364168,5.70747243,-0.18942002
-0.76352556,5.67953517,-0.19922308
-0.76123897,5.66822042,-0.20937028
-0.76715116,5.62510793,-0.21708356
-0.76383817,5.59441272,-0.23396282
-0.67870269,5.45712424,-0.28455854
-0.67729538,5.44769012,-0.28787455
-0.64683355,5.44421826,-0.28944075
-0.61980769,5.43234773,-0.28563781
-0.59777058,5.41881061,-0.29644166
-0.57434792,5.40227486,-0.29523266
-0.56123724,5.41145163,-0.2981951
-0.53077887,5.4081399,-0.29957516
-0.49879127,5.40495828,-0.30693762
-0.49813148,5.41505322,-0.30353969
-0.45072981,5.40673908,-0.30524519
-0.42228622,5.41095238,-0.30234774
-0.39402553,5.40714521,-0.30413556
-0.36321682,5.41269723,-0.30820385
-0.33231605,5.42022512,-0.30576799
-0.29514732,5.42286851,-0.30338021
-0.25857813,5.41507689,-0.30434735
-0.239063,5.41286462,-0.30520533
-0.21687945,5.41976352,-0.3082917
-0.17354951,5.42645981,-0.31157027
-0.12760389,5.42716658,-0.30956177
-0.09469015,5.43366759,-0.31241303
-0.04191111,5.43365804,-0.30498269
-0.01024166,5.44894021,-0.30520627
0.0458024,5.43845924,-0.30617126
0.09133856,5.45486575,-0.30508702
0.11518867,5.46003963,-0.2951704
0.15579934,5.46997227,-0.30391597
0.18909993,5.4602136,-0.30482485
0.23502994,5.48757958,-0.2996244
0.29030288,5.48438936,-0.29718954
0.33314168,5.4919234,-0.29909832
0.36499925,5.50645421,-0.29890355
0.40737994,5.50283301,-0.30436983
0.4577174,5.51350573,-0.30136965
0.5132559,5.5210189,-0.29459143
0.5554883,5.51743117,-0.29967533
0.61043159,5.51139566,-0.31006036
0.61946232,5.50849686,-0.31105774
0.65237859,5.5264419,-0.30877374
0.68301535,5.51105406,-0.30124711
0.71624685,5.52218888,-0.30108638
0.74813996,5.51757755,-0.3064972
0.78092407,5.51150579,-0.31819569
0.80477016,5.50422086,-0.31700083
0.85880695,5.49851545,-0.32066728
0.89254896,5.49265224,-0.31831621
0.95136096,5.47523654,-0.32226805
1.01521464,5.4645333,-0.33833045
1.03770821,5.46316072,-0.34217427
1.07355133,5.44735563,-0.34154256
1.10482042,5.44267647,-0.34621654
1.1335207,5.42326235,-0.34490771
1.15471544,5.41677146,-0.35064665
1.18956042,5.40649334,-0.36082695
1.20051637,5.40127998,-0.36760814
1.21218593,5.38614121,-0.37611744
1.22104396,5.37699124,-0.37890634
1.23271915,5.35616139,-0.38923461
1.24345961,5.33426087,-0.39416101
1.24640347,5.31683032,-0.40350065
1.24741569,5.3097845,-0.41140194
1.25522308,5.28883672,-0.41785489
1.25547454,5.28313896,-0.41967029
1.24660742,5.25063751,-0.42854494
1.24229082,5.23277502,-0.4303684
1.2248283,5.22678676,-0.43867633
1.21381735,5.2071083,-0.44555585
1.19291643,5.17737616,-0.4496563
1.17121994,5.17232488,-0.44822968
1.15166609,5.13665708,-0.46567295
1.14857912,5.13044722,-0.46373056
1.11660083,5.09976926,-0.46307868
1.09782475,5.08164647,-0.4749223
1.0747732,5.06463588,-0.47709095
1.03020072,5.04580455,-0.49495948
1.00770954,5.02251062,-0.49893452
0.97314109,5.0113956,-0.51352134
0.93030376,4.98103427,-0.51354844
0.90073078,4.95593557,-0.52255254
0.85734795,4.93043958,-0.52825044
0.82519,4.89904041,-0.52700044
0.80625125,4.88043453,-0.53852774
0.78077278,4.87892435,-0.54416725
0.76184566,4.86021112,-0.55565967
0.7310235,4.84507381,-0.55668448
0.72848547,4.8379479,-0.55457855
0.59472677,4.734677,-0.58397986
0.57164719,4.71693595,-0.58547851
0.55272459,4.69795029,-0.5966867
0.53086326,4.67310895,-0.60021187
0.49592196,4.64200337,-0.61899595
0.46806049,4.60863892,-0.62656867
0.43427687,4.59530268,-0.63973342
0.40525383,4.55201902,-0.65325304
0.37361066,4.54348219,-0.64863318
0.36298983,4.51642949,-0.65664997
-0.92630482,4.84089507,-0.4954315
-0.94290671,4.85419192,-0.4926451
-0.96475901,4.88726111,-0.4716826
-0.94842357,4.83847933,-0.496042
-0.96754642,4.84072766,-0.49488944
-0.97983449,4.85894285,-0.49127934
-1.00696168,4.8645005,-0.48974267
-1.02707949,4.8688184,-0.48269745
-1.05678602,4.88459564,-0.47761135
-1.0859405,4.89754246,-0.4724289
-1.09506259,4.88913451,-0.47475893
-1.11611093,4.89963394,-0.46469306
-1.14751805,4.90689443,-0.46207769
-1.1736134,4.92088985,-0.46600367
-1.20022635,4.92356231,-0.46412617
-1.22558885,4.93585053,-0.45312804
-1.25493824,4.94908339,-0.44765776
-1.28312122,4.9567903,-0.43931293
-1.30948543,4.97376101,-0.43935217
-1.31644937,4.98436334,-0.43012131
-1.34333507,5.00246569,-0.424591
-1.36527574,5.01573692,-0.41938204
-1.39619982,5.03420143,-0.40687543
-1.40942551,5.05708691,-0.40493993
-1.43240235,5.07251539,-0.39349739
-1.45171095,5.08898237,-0.39484779
-1.47473021,5.1045168,-0.38329321
-1.48393741,5.1265911,-0.3753419
-1.50772906,5.13300379,-0.37854842
-1.52539349,5.16973222,-0.36069295
-1.53804439,5.17448519,-0.35323356
-1.55868725,5.1962918,-0.34486436
-1.56905977,5.2071273,-0.34049545
-1.58740716,5.23476084,-0.33111026
-1.59478209,5.26057719,-0.31717881
-1.60172983,5.27525814,-0.31799534
-1.6212574,5.30518851,-0.30671961
-1.625097,5.33171468,-0.29907469
-1.63575642,5.37425476,-0.2717303
-1.63955791,5.40077377,-0.26384727
-1.6408435,5.41989441,-0.25703438
-1.62499895,5.45737253,-0.23874701
-1.62881143,5.48389041,-0.2306059
-0.93969547,5.96075103,-0.09253228
-0.93061821,5.960896,-0.08619419
-0.33960281,5.76393069,-0.18064141
-0.33092378,5.77073407,-0.17848379
-0.29600775,5.75251714,-0.18397668
-0.28458332,5.75029711,-0.19078378
-0.23684975,5.74143104,-0.19224473
-0.1986983,5.71374376,-0.20022571
-0.15555,5.70933041,-0.20736308
-0.10191357,5.69718106,-0.21024968
-0.05258268,5.67838876,-0.220594
-0.01533564,5.66964406,-0.22135018
0.03751927,5.6549951,-0.23183207
0.08148037,5.64923538,-0.24491482
0.0859962,5.64458737,-0.23863891
0.21852432,5.62840188,-0.25132879
0.24296023,5.62089808,-0.25148259
0.2799372,5.61177957,-0.25139233
0.27948667,5.63068287,-0.24498159
0.3033471,5.62375076,-0.23905252
0.32613216,5.62938888,-0.24172297
0.32613216,5.62938888,-0.24172297
0.34936397,5.62753581,-0.24694786
0.36715812,5.64986923,-0.24636021
0.36715812,5.64986923,-0.24636021
0.38994672,5.66682078,-0.24516863
0.3888966,5.66833621,-0.23862003
0.40894921,5.67192364,-0.24313864
0.40731368,5.70376266,-0.22634371
0.42081724,5.71198884,-0.22790226
0.42772513,5.72356523,-0.22504022
0.41780755,5.74523866,-0.21754008
0.43664971,5.76174875,-0.2116527
0.42690767,5.7719045,-0.20801745
0.43642625,5.76896855,-0.2091167
0.44288907,5.81436534,-0.19412578
0.4331073,5.82453858,-0.19045776
0.42793822,5.83287058,-0.17652626
0.41760055,5.85116788,-0.17054598
0.39639819,5.88170615,-0.16677498
0.39237516,5.88862658,-0.15947531
0.38076404,5.91196471,-0.14497558
0.36363728,5.94236323,-0.14346649
0.34980937,5.95230692,-0.13488981
0.33916528,5.97425252,-0.12707569
0.30927002,6.00174975,-0.11436093
0.30810068,6.01474272,-0.11654042
0.29214109,6.03777739,-0.09684658
0.27173975,6.05945924,-0.08926914
0.27056732,6.06508152,-0.09406378
0.25542888,6.08399311,-0.07546936
0.23387763,6.10989776,-0.06651062
0.20290661,6.14218902,-0.0574533
0.18292209,6.17706903,-0.0480761
0.17166626,6.19309464,-0.04864562
0.14980807,6.21635202,-0.03358667
0.13458127,6.24562722,-0.01748323
0.11276469,6.26301855,-0.01090526
-0.02795968,6.47004137,0.07328492
-0.06996115,6.51382641,0.08873914
-0.08749808,6.54595858,0.08724724
-0.11558969,6.58032118,0.11293797
-0.1425061,6.61662469,0.13354577
-0.1546466,6.63860545,0.14228527
-0.18105179,6.67077042,0.14118898
-0.19102948,6.6903821,0.14862392
-0.2378985,6.72528727,0.16778858
-0.24097638,6.75920519,0.18222808
-0.26387518,6.79266659,0.1954554
-0.2858107,6.82372048,0.20033903
-0.2969789,6.84460497,0.21585739
-0.30828316,6.86048011,0.2166647
-0.32076071,6.90411942,0.23978279
-0.32312939,6.92858701,0.24351294
-0.32446379,6.96112792,0.25062166
-0.34074679,6.99517815,0.27203073
-0.3434487,7.02878531,0.28733814
-0.35155497,7.0664555,0.296964
-0.34142779,7.09630813,0.30283185
-0.33736165,7.1484649,0.32600382
-0.34134483,7.17879823,0.33811506
-0.33019473,7.20564225,0.3433725
-0.32730896,7.22030456,0.3566121
-0.3205493,7.25203922,0.36405287
-0.31276432,7.27866198,0.37504256
-0.3120251,7.3147748,0.39203399
-0.29526584,7.34466631,0.40641047
-0.27757312,7.36075325,0.41250553
-0.27694227,7.37348758,0.41242895
-0.26988186,7.40426297,0.41902852
-0.25015812,7.4139696,0.41722699
-0.22499333,7.45632952,0.43437672
-0.21762278,7.48164657,0.44172636
-0.19832931,7.50505525,0.45110138
-0.17639692,7.52666969,0.46245806
-0.14280224,7.5508316,0.46847837
-0.1181717,7.59270572,0.48567247
-0.09426805,7.59714035,0.48944766
-0.06765384,7.63226508,0.49789678
-0.06139916,7.64505275,0.50659573
-0.03601605,7.68500873,0.51198606
0.01528464,7.75505438,0.53863423
0.04158993,7.76375269,0.53695908
0.05678494,7.78518431,0.54823374
0.07353122,7.80054379,0.55431472
0.08127403,7.81229881,0.55445846
0.10674643,7.82904986,0.56411283
0.11658395,7.85448708,0.57789227
0.13496954,7.85119637,0.57608399
0.16849483,7.86178057,0.57503978
0.1718942,7.88540482,0.58014749
0.19080477,7.90154939,0.58974215
0.21082002,7.89771736,0.57903188
0.21757941,7.90497266,0.59109377
0.22606861,7.91174936,0.59426189
0.23346973,7.93588251,0.59411405
0.25807996,7.93381758,0.60097434
0.27183435,7.94255227,0.6041352
0.27432705,7.94872382,0.60699752
0.2869742,7.95592376,0.60485862
0.28606354,7.96066654,0.60194535
0.29196999,7.96120311,0.60224485
0.29196999,7.96120311,0.60224485
0.28606354,7.96066654,0.60194535
0.28186025,7.96014377,0.60723634
0.27432705,7.94872382,0.60699752
0.2658698,7.94205956,0.60386025
0.25414697,7.93875113,0.59518962
0.23346973,7.93588251,0.59411405
0.22514935,7.91652468,0.59132596
0.21665971,7.90975883,0.58815513
0.17439741,7.90473002,0.59714666
0.16588274,7.89790558,0.59396353
0.15488736,7.89001234,0.58727272
0.13840302,7.87483941,0.58119845
0.11239385,7.86643556,0.58278102
0.09984145,7.85176948,0.57442297
0.0790889,7.84838369,0.57321496
0.04559343,7.84817187,0.56275907
-0.02697891,7.80092652,0.55444678
-0.0510227,7.79166143,0.561691
-0.06403748,7.78429174,0.55116635
-0.08325378,7.76174199,0.54189135
-0.11882688,7.7615896,0.54053065
-0.14380307,7.75680161,0.54477011
-0.17535952,7.72898017,0.53843612
-0.20814556,7.72763268,0.53878618
-0.22783727,7.71964951,0.54121219
-0.25469337,7.72626114,0.54327027
-0.28271821,7.71494527,0.53175685
-0.30139073,7.71778735,0.53358972
-0.3263943,7.71237269,0.53782781
-0.33315228,7.7125059,0.53792369
-0.35815286,7.70699449,0.54216765
-0.38769017,7.71430629,0.53880072
-0.43546559,7.71564092,0.53962455
-0.4524429,7.72719113,0.54456189
-0.47744265,7.72125368,0.54882968
-0.49706322,7.72867054,0.54761662
-0.52311472,7.74641153,0.5487862
-0.55677765,7.7526382,0.5516403
-0.58637933,7.7546521,0.55978047
-0.60919634,7.77265174,0.5631414
-0.64600606,7.78945716,0.57074293
-0.69695723,7.81339145,0.58593514
-0.74582732,7.84615468,0.604589
-0.79263889,7.87679721,0.61486037
-0.81753112,7.89966039,0.62567251
-0.85618205,7.94311045,0.63615018
-0.87856188,7.94901999,0.63313005
-0.9135376,7.98420308,0.66069409
-0.96006105,8.02538836,0.6786566
-0.98203266,8.05209298,0.68666625
-1.02993133,8.09695339,0.71121065
-1.06988587,8.13514713,0.70739159
-1.0772197,8.14295784,0.71835176
-1.1098023,8.16947565,0.73611492
-1.13965233,8.20538019,0.74988121
-1.16361853,8.2332305,0.76222402
-1.17037552,8.25625568,0.7685423
-1.20042702,8.27979373,0.79253753
-1.2207578,8.30215213,0.78870977
